dt_server,dt_tracker,lat,lng,altitude,angle,speed,params
"2022-03-29 08:29:42","2022-03-29 08:29:40",9.179636,7.212591,0,0,50,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:29:52","2022-03-29 08:29:50",9.181042,7.212258,0,0,63,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:03","2022-03-29 08:30:00",9.182351,7.211893,0,0,50,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:12","2022-03-29 08:30:10",9.182972,7.21176,0,0,18,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:22","2022-03-29 08:30:20",9.183859,7.211565,0,0,46,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:32","2022-03-29 08:30:30",9.185163,7.211199,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:42","2022-03-29 08:30:40",9.186686,7.210826,0,0,67,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:30:52","2022-03-29 08:30:50",9.188158,7.210406,0,0,63,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:02","2022-03-29 08:31:00",9.18958,7.209999,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:12","2022-03-29 08:31:10",9.190905,7.209649,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:23","2022-03-29 08:31:20",9.192005,7.209372,0,0,40,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:32","2022-03-29 08:31:30",9.192634,7.209181,0,0,25,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:42","2022-03-29 08:31:40",9.193265,7.209044,0,0,30,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:31:52","2022-03-29 08:31:50",9.193868,7.208873,0,0,19,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:02","2022-03-29 08:32:00",9.194321,7.208768,0,0,27,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:13","2022-03-29 08:32:10",9.195047,7.208505,0,0,37,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:22","2022-03-29 08:32:20",9.196039,7.208228,0,0,47,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:32","2022-03-29 08:32:30",9.19734,7.207888,0,0,58,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:42","2022-03-29 08:32:40",9.19845,7.207551,0,0,42,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:32:58","2022-03-29 08:32:50",9.199534,7.207206,0,0,51,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:33:02","2022-03-29 08:33:00",9.200943,7.206835,0,0,67,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:33:13","2022-03-29 08:33:10",9.202628,7.206421,0,0,76,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:33:22","2022-03-29 08:33:20",9.204252,7.206044,0,0,69,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:33:32","2022-03-29 08:33:30",9.205907,7.205639,0,0,76,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:33:47","2022-03-29 08:33:40",9.207852,7.205213,0,0,86,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:02","2022-03-29 08:33:50",9.210033,7.205101,0,0,95,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:15","2022-03-29 08:34:00",9.212377,7.205162,0,0,103,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:17","2022-03-29 08:34:14",9.215878,7.205141,0,0,107,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:19","2022-03-29 08:34:17",9.216632,7.205151,0,0,107,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:22","2022-03-29 08:34:20",9.217397,7.205192,0,0,108,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:32","2022-03-29 08:34:30",9.219932,7.205271,0,0,108,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:38","2022-03-29 08:34:36",9.22144,7.20526,0,0,108,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:42","2022-03-29 08:34:40",9.222429,7.205269,0,0,106,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:34:52","2022-03-29 08:34:50",9.224867,7.205482,0,0,103,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:05","2022-03-29 08:35:00",9.227224,7.206122,0,0,104,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:13","2022-03-29 08:35:10",9.229368,7.20689,0,0,97,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:23","2022-03-29 08:35:20",9.231238,7.20762,0,0,80,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:34","2022-03-29 08:35:30",9.233,7.208298,0,0,84,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:44","2022-03-29 08:35:40",9.23482,7.209,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:35:52","2022-03-29 08:35:50",9.236722,7.209694,0,0,90,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:36:02","2022-03-29 08:36:00",9.238708,7.210654,0,0,96,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:36:12","2022-03-29 08:36:10",9.240685,7.21194,0,0,101,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:36:35","2022-03-29 08:36:20",9.242718,7.213343,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:36:37","2022-03-29 08:36:30",9.244669,7.214602,0,0,84,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:38:52","2022-03-29 08:38:50",9.267983,7.217704,0,0,20,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:01","2022-03-29 08:38:59",9.268241,7.217684,0,0,14,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:06","2022-03-29 08:39:04",9.268372,7.217668,0,0,12,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:12","2022-03-29 08:39:10",9.268512,7.217713,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:17","2022-03-29 08:39:15",9.268581,7.217662,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:22","2022-03-29 08:39:20",9.268672,7.217653,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:28","2022-03-29 08:39:26",9.268811,7.217689,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:31","2022-03-29 08:39:29",9.268875,7.217711,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:37","2022-03-29 08:39:35",9.269014,7.21774,0,0,9,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:38","2022-03-29 08:37:30",9.253614,7.217962,0,0,99,"{"alarm":"tracker"}"
"2022-03-29 08:39:44","2022-03-29 08:39:40",9.269217,7.217703,0,0,16,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:44","2022-03-29 08:37:40",9.255924,7.217947,0,0,94,"{"alarm":"tracker"}"
"2022-03-29 08:39:48","2022-03-29 08:37:50",9.257783,7.217935,0,0,80,"{"alarm":"tracker"}"
"2022-03-29 08:39:51","2022-03-29 08:39:49",9.269458,7.21772,0,0,12,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:53","2022-03-29 08:38:00",9.259503,7.217874,0,0,72,"{"alarm":"tracker"}"
"2022-03-29 08:39:54","2022-03-29 08:39:52",9.269511,7.217709,0,0,9,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:39:58","2022-03-29 08:38:10",9.261261,7.217827,0,0,78,"{"alarm":"tracker"}"
"2022-03-29 08:40:03","2022-03-29 08:40:00",9.269615,7.217757,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:03","2022-03-29 08:38:20",9.263217,7.217772,0,0,89,"{"alarm":"tracker"}"
"2022-03-29 08:40:07","2022-03-29 08:40:05",9.269667,7.217768,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:08","2022-03-29 08:38:30",9.265256,7.21775,0,0,86,"{"alarm":"tracker"}"
"2022-03-29 08:40:12","2022-03-29 08:40:10",9.269738,7.217782,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:13","2022-03-29 08:38:40",9.267113,7.217684,0,0,75,"{"alarm":"tracker"}"
"2022-03-29 08:40:16","2022-03-29 08:40:14",9.269843,7.217781,0,0,12,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:20","2022-03-29 08:40:17",9.26999,7.217793,0,0,19,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:22","2022-03-29 08:40:20",9.270201,7.217769,0,0,28,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:32","2022-03-29 08:40:30",9.271104,7.217721,0,0,47,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:46","2022-03-29 08:40:40",9.27245,7.217665,0,0,60,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:40:51","2022-03-29 08:40:46",9.273171,7.217666,0,0,47,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:04","2022-03-29 08:41:00",9.274861,7.217605,0,0,54,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:12","2022-03-29 08:41:10",9.276306,7.217556,0,0,62,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:36","2022-03-29 08:41:20",9.277724,7.217568,0,0,59,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:45","2022-03-29 08:41:40",9.280281,7.217506,0,0,74,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:46","2022-03-29 08:41:44",9.28103,7.217565,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:41:53","2022-03-29 08:41:50",9.282189,7.217712,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:42:03","2022-03-29 08:42:00",9.284149,7.218109,0,0,87,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:42:27","2022-03-29 08:42:10",9.28605,7.21871,0,0,86,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:42:28","2022-03-29 08:42:21",9.287756,7.219611,0,0,70,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:42:33","2022-03-29 08:42:31",9.288896,7.220415,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:42:53","2022-03-29 08:42:41",9.290057,7.221411,0,0,68,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:02","2022-03-29 08:43:01",9.292546,7.223641,0,0,69,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:13","2022-03-29 08:43:11",9.29363,7.224591,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:26","2022-03-29 08:43:21",9.29453,7.225404,0,0,54,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:32","2022-03-29 08:43:31",9.295577,7.226347,0,0,60,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:43","2022-03-29 08:43:41",9.296743,7.227453,0,0,70,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:43:52","2022-03-29 08:43:51",9.29803,7.228666,0,0,78,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:02","2022-03-29 08:44:01",9.299265,7.229805,0,0,69,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:13","2022-03-29 08:44:11",9.300398,7.230857,0,0,69,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:22","2022-03-29 08:44:21",9.301572,7.231831,0,0,55,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:32","2022-03-29 08:44:31",9.302381,7.232525,0,0,47,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:43","2022-03-29 08:44:41",9.302786,7.232931,0,0,12,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:44:52","2022-03-29 08:44:51",9.302794,7.232962,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:02","2022-03-29 08:45:01",9.303377,7.233449,0,0,41,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:12","2022-03-29 08:45:11",9.304418,7.234372,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:23","2022-03-29 08:45:21",9.305711,7.23552,0,0,76,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:32","2022-03-29 08:45:31",9.306918,7.236596,0,0,64,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:45","2022-03-29 08:45:41",9.307635,7.237253,0,0,38,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:45:52","2022-03-29 08:45:51",9.308372,7.237934,0,0,39,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:02","2022-03-29 08:46:01",9.308702,7.238193,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:12","2022-03-29 08:46:11",9.309061,7.238499,0,0,23,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:22","2022-03-29 08:46:21",9.309669,7.239081,0,0,42,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:32","2022-03-29 08:46:31",9.310379,7.23972,0,0,40,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:42","2022-03-29 08:46:41",9.310714,7.239995,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:46:52","2022-03-29 08:46:51",9.3115,7.240729,0,0,59,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:02","2022-03-29 08:47:01",9.31285,7.241947,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:12","2022-03-29 08:47:11",9.314317,7.24324,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:22","2022-03-29 08:47:21",9.315676,7.244498,0,0,73,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:32","2022-03-29 08:47:31",9.316695,7.245403,0,0,56,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:43","2022-03-29 08:47:41",9.317548,7.246165,0,0,48,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:47:52","2022-03-29 08:47:51",9.318328,7.246896,0,0,49,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:02","2022-03-29 08:48:01",9.31914,7.24762,0,0,40,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:12","2022-03-29 08:48:11",9.31953,7.247974,0,0,21,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:22","2022-03-29 08:48:21",9.319657,7.248084,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:33","2022-03-29 08:48:31",9.320089,7.248492,0,0,44,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:46","2022-03-29 08:48:41",9.321344,7.249604,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:48:55","2022-03-29 08:48:51",9.322762,7.250879,0,0,80,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:03","2022-03-29 08:49:01",9.32401,7.251977,0,0,66,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:12","2022-03-29 08:49:11",9.324924,7.252792,0,0,45,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:22","2022-03-29 08:49:21",9.325788,7.253578,0,0,51,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:32","2022-03-29 08:49:31",9.326761,7.254446,0,0,58,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:42","2022-03-29 08:49:41",9.328017,7.255524,0,0,75,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:49:53","2022-03-29 08:49:51",9.32945,7.256815,0,0,77,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:02","2022-03-29 08:50:01",9.330569,7.25784,0,0,61,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:12","2022-03-29 08:50:11",9.331515,7.258707,0,0,46,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:22","2022-03-29 08:50:21",9.332318,7.259455,0,0,51,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:33","2022-03-29 08:50:31",9.333181,7.260252,0,0,48,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:42","2022-03-29 08:50:41",9.333771,7.26083,0,0,24,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:50:52","2022-03-29 08:50:51",9.333982,7.261047,0,0,10,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:02","2022-03-29 08:51:01",9.334187,7.261251,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:12","2022-03-29 08:51:11",9.334389,7.261481,0,0,11,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:25","2022-03-29 08:51:21",9.334591,7.261632,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:32","2022-03-29 08:51:31",9.334971,7.261991,0,0,25,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:45","2022-03-29 08:51:41",9.335444,7.262447,0,0,29,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:51:52","2022-03-29 08:51:51",9.335855,7.262837,0,0,17,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:03","2022-03-29 08:52:01",9.336042,7.263032,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:13","2022-03-29 08:52:11",9.33651,7.263439,0,0,31,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:22","2022-03-29 08:52:21",9.337251,7.264127,0,0,45,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:32","2022-03-29 08:52:31",9.337906,7.264745,0,0,34,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:44","2022-03-29 08:52:41",9.338337,7.265131,0,0,21,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:52:52","2022-03-29 08:52:51",9.338678,7.265493,0,0,26,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:02","2022-03-29 08:53:01",9.339267,7.266084,0,0,37,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:12","2022-03-29 08:53:11",9.339913,7.266706,0,0,42,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:22","2022-03-29 08:53:21",9.340596,7.267397,0,0,46,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:32","2022-03-29 08:53:31",9.341367,7.268142,0,0,46,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:43","2022-03-29 08:53:41",9.342272,7.269011,0,0,53,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:53:54","2022-03-29 08:53:51",9.343068,7.269765,0,0,47,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:02","2022-03-29 08:54:01",9.344057,7.270694,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:12","2022-03-29 08:54:11",9.345351,7.271994,0,0,83,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:22","2022-03-29 08:54:21",9.346777,7.273371,0,0,87,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:32","2022-03-29 08:54:31",9.34833,7.274829,0,0,93,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:53","2022-03-29 08:54:41",9.349903,7.276313,0,0,94,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:54:54","2022-03-29 08:54:51",9.351516,7.27785,0,0,99,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:55:05","2022-03-29 08:55:01",9.353325,7.279556,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:55:52","2022-03-29 08:55:11",9.355284,7.28138,0,0,117,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:55:53","2022-03-29 08:55:21",9.357271,7.283328,0,0,120,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:55:53","2022-03-29 08:55:31",9.359318,7.285287,0,0,121,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:02","2022-03-29 08:56:01",9.365279,7.290922,0,0,118,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:12","2022-03-29 08:56:11",9.367267,7.292832,0,0,117,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:22","2022-03-29 08:56:21",9.36923,7.294723,0,0,116,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:32","2022-03-29 08:56:31",9.371102,7.296491,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:38","2022-03-29 08:55:41",9.361327,7.28719,0,0,118,"{"alarm":"tracker"}"
"2022-03-29 08:56:42","2022-03-29 08:56:41",9.372917,7.29822,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:56:43","2022-03-29 08:55:51",9.363293,7.28902,0,0,113,"{"alarm":"tracker"}"
"2022-03-29 08:57:16","2022-03-29 08:56:51",9.374801,7.299995,0,0,112,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:57:17","2022-03-29 08:57:01",9.376672,7.301838,0,0,113,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:57:25","2022-03-29 08:57:11",9.378616,7.303693,0,0,115,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:57:32","2022-03-29 08:57:31",9.382539,7.307434,0,0,115,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:57:42","2022-03-29 08:57:41",9.384489,7.309277,0,0,114,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:57:52","2022-03-29 08:57:51",9.386414,7.311112,0,0,114,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:02","2022-03-29 08:58:01",9.388336,7.312935,0,0,113,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:12","2022-03-29 08:58:11",9.390154,7.314644,0,0,100,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:23","2022-03-29 08:58:21",9.391938,7.316279,0,0,105,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:34","2022-03-29 08:58:31",9.393805,7.318064,0,0,112,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:44","2022-03-29 08:58:41",9.39578,7.319777,0,0,113,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:58:52","2022-03-29 08:58:51",9.397998,7.321412,0,0,119,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:02","2022-03-29 08:59:01",9.400274,7.323081,0,0,122,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:12","2022-03-29 08:59:11",9.402586,7.3248,0,0,123,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:22","2022-03-29 08:59:21",9.404817,7.326447,0,0,113,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:32","2022-03-29 08:59:31",9.406423,7.327616,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:42","2022-03-29 08:59:41",9.408106,7.328883,0,0,94,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 08:59:52","2022-03-29 08:59:51",9.410163,7.330363,0,0,112,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:02","2022-03-29 09:00:01",9.412463,7.331995,0,0,121,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:12","2022-03-29 09:00:11",9.415091,7.333235,0,0,123,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:22","2022-03-29 09:00:21",9.417361,7.333881,0,0,101,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:32","2022-03-29 09:00:31",9.419244,7.334389,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:42","2022-03-29 09:00:41",9.421154,7.334897,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:00:52","2022-03-29 09:00:51",9.423341,7.335453,0,0,101,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:02","2022-03-29 09:01:01",9.425533,7.335978,0,0,95,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:12","2022-03-29 09:01:11",9.427226,7.336409,0,0,72,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:22","2022-03-29 09:01:21",9.428759,7.336746,0,0,72,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:32","2022-03-29 09:01:31",9.430534,7.337257,0,0,80,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:54","2022-03-29 09:01:41",9.432486,7.337763,0,0,87,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:01:55","2022-03-29 09:01:51",9.434537,7.338361,0,0,86,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:02:02","2022-03-29 09:02:01",9.436315,7.338811,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:02:12","2022-03-29 09:02:11",9.437869,7.339222,0,0,63,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:02:32","2022-03-29 09:02:31",9.441644,7.340127,0,0,97,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:02:38","2022-03-29 09:02:21",9.439513,7.339617,0,0,77,"{"alarm":"tracker"}"
"2022-03-29 09:02:42","2022-03-29 09:02:41",9.444208,7.341,0,0,117,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:02:52","2022-03-29 09:02:51",9.446764,7.342551,0,0,126,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:02","2022-03-29 09:03:01",9.449079,7.344667,0,0,133,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:12","2022-03-29 09:03:11",9.451106,7.346933,0,0,126,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:22","2022-03-29 09:03:21",9.453024,7.349089,0,0,120,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:32","2022-03-29 09:03:31",9.454854,7.351169,0,0,117,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:45","2022-03-29 09:03:41",9.456573,7.353131,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:03:52","2022-03-29 09:03:51",9.458271,7.35505,0,0,110,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:04:02","2022-03-29 09:04:01",9.459984,7.356986,0,0,110,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:04:12","2022-03-29 09:04:11",9.461719,7.358967,0,0,114,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:04:23","2022-03-29 09:04:21",9.463563,7.36109,0,0,122,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:04:32","2022-03-29 09:04:31",9.46546,7.363284,0,0,124,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:04:42","2022-03-29 09:04:41",9.467327,7.365348,0,0,116,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:05:05","2022-03-29 09:04:51",9.469123,7.367215,0,0,107,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:05:05","2022-03-29 09:05:01",9.47078,7.369079,0,0,109,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:05:12","2022-03-29 09:05:11",9.472561,7.371104,0,0,115,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:05:22","2022-03-29 09:05:21",9.474392,7.373132,0,0,117,"{"alarm":"tracker","acc":"1"}"
"2022-03-29 09:05:32","2022-03-29 09:05:31",9.476277,7.375096,0,0,118,"{"alarm":"tracker","acc":"1"}"
